mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,user,status,filename
-358.9154052734375,105.483154296875,9.09037971496582,19.948930740356445,11.834246635437012,14.494680404663086,7.668937683105469,6.451257228851318,18.15467643737793,12.450440406799316,-0.05694460868835449,4.61610221862793,12.03211784362793,0.7589939832687378,0.8485448360443115,0.9421575665473938,0.8900727033615112,0.8200592994689941,0.8102468252182007,0.7980838418006897,0.752501904964447,0.7295335531234741,0.6971645951271057,0.6524654626846313,0.692489504814148,26.339000642237384,11.62012515129277,13.438471945591093,15.476016153498264,14.489652377706374,16.95761569727428,17.51222703819127,0.0038926108589385474,0.14384540915489197,1341.9533725637516,3581.8560888909797,1705.3935983327515,0,0,buka_011.wav
-342.9735412597656,105.53995513916016,7.275329113006592,19.974912643432617,10.808497428894043,15.183610916137695,7.341615200042725,8.841410636901855,18.286548614501953,8.137797355651855,-1.4225598573684692,8.029611587524414,10.767366409301758,0.6826733946800232,0.7334285378456116,0.8031355142593384,0.8897454738616943,0.9426397681236267,0.8563523888587952,0.8019071817398071,0.7858665585517883,0.7764665484428406,0.7114460468292236,0.6767975091934204,0.6472713351249695,27.34071083516266,11.570037386306042,14.226535654068336,15.953751427775796,14.583840798533345,17.36064616929047,19.04826153048044,0.004308616660557185,0.17273318767547607,1239.8036040102095,3417.718361824063,1305.6319877199414,0,0,buka_012.wav
-377.7353210449219,107.8619384765625,10.44609546661377,21.50386619567871,12.565546989440918,16.448884963989258,9.517895698547363,4.996910095214844,14.70279312133789,15.80338191986084,0.9588239789009094,2.451796770095825,10.222752571105957,0.7701628804206848,0.8798013925552368,0.9211634397506714,0.8896682262420654,0.8259415030479431,0.815956711769104,0.8028944134712219,0.7832163572311401,0.7823800444602966,0.7464690804481506,0.6989629864692688,0.6761242747306824,26.53817875923131,10.68242217602616,13.444246257649377,14.950817855757847,14.41183634948558,16.168033242548514,20.125698516890807,0.003366419996334311,0.1364787071943283,1103.3598700765092,3167.7903823493816,988.3803381598241,0,0,buka_013.wav
-122.71043395996094,17.07591438293457,13.50654125213623,9.559715270996094,6.660971164703369,5.256655693054199,4.894232749938965,5.2962446212768555,5.8531060218811035,4.794835090637207,3.869865894317627,4.3792877197265625,4.456997394561768,0.7189440727233887,0.7599954605102539,0.8239406943321228,0.8992428779602051,0.8365042805671692,0.7572982907295227,0.710731565952301,0.7170475721359253,0.6977760791778564,0.706974983215332,0.705050528049469,0.6937961578369141,21.942627808607025,10.106736548704454,11.713302250820972,13.156307963924656,12.765713987440725,13.284758222522756,13.589207283053433,0.03123997663123167,0.15841905772686005,8690.783137901859,6975.371091224482,17541.73029119318,0,0,buka_014.wav
-330.4990234375,106.86221313476562,8.97884464263916,19.704933166503906,11.66829776763916,14.65057373046875,7.52630615234375,5.2241129875183105,16.63871192932129,11.045939445495605,-1.3670881986618042,4.047652721405029,11.795105934143066,0.7569981217384338,0.845045804977417,0.9342564344406128,0.8816215991973877,0.8132229447364807,0.8036941885948181,0.7988038063049316,0.7568302750587463,0.7309470772743225,0.6933038234710693,0.6466204524040222,0.6864231824874878,25.503061396889475,11.103045295707433,13.178330368875498,14.27613211568792,13.603637341161594,15.850320734902075,16.951322607378245,0.004828399926686217,0.16351595520973206,1527.5630021147556,3802.1102881417783,2350.655385126466,0,0,buka_015.wav
-330.4547424316406,106.84716033935547,8.985573768615723,19.703632354736328,11.659786224365234,14.63952350616455,7.5496721267700195,5.2473297119140625,16.59140968322754,11.04043960571289,-1.37265944480896,4.028742790222168,11.79001522064209,0.7569934725761414,0.8450429439544678,0.9342440962791443,0.881567656993866,0.813197672367096,0.8037028908729553,0.79879230260849,0.7567991614341736,0.7309158444404602,0.6932882070541382,0.6466115713119507,0.6864020228385925,25.502205748632562,11.101994807794576,13.149376140449261,14.33080474407042,13.607138326387881,15.850998029885504,16.98317554575947,0.004828399926686217,0.1634538769721985,1529.909102535765,3806.1120269845583,2355.1388379765394,0,0,buka_016.wav
-82.73588562011719,11.914581298828125,11.268986701965332,8.096463203430176,5.870656490325928,4.4757161140441895,4.0181450843811035,4.494653224945068,4.844291687011719,3.7554783821105957,3.0525102615356445,3.5330777168273926,3.9368698596954346,0.7424656748771667,0.8021544218063354,0.86606764793396,0.8191200494766235,0.7384856343269348,0.680489182472229,0.6787693500518799,0.6695735454559326,0.6830300092697144,0.6896419525146484,0.696455180644989,0.7170486450195312,21.057200010881136,9.873114851936998,11.61416639784291,12.65284722692371,12.57299380752968,13.342519210884713,13.499922577420582,0.1316011042888563,0.16147162020206451,9436.461176968718,6886.164255732086,18050.633763288122,0,0,buka_017.wav
-367.8310546875,105.99310302734375,10.936030387878418,19.98137664794922,11.873869895935059,14.218216896057129,7.199435710906982,4.507731914520264,17.735126495361328,10.580706596374512,-1.4796243906021118,3.2476210594177246,12.195748329162598,0.672401487827301,0.7501314878463745,0.8474661707878113,0.9445344805717468,0.8847674131393433,0.817236065864563,0.8111333847045898,0.7997678518295288,0.7569261193275452,0.7305104732513428,0.6822353601455688,0.632394552230835,27.241409458400735,11.519778490697565,13.527741467145725,14.756942434689392,14.115568591464013,16.70741691459755,17.49044054818881,0.0028663917824074073,0.15000873804092407,1205.537752684246,3404.0959913849115,1163.5904947916667,0,0,buka_018.wav
-358.9154052734375,105.483154296875,9.09037971496582,19.948930740356445,11.834246635437012,14.494680404663086,7.668937683105469,6.451257228851318,18.15467643737793,12.450440406799316,-0.05694460868835449,4.61610221862793,12.03211784362793,0.7589939832687378,0.8485448360443115,0.9421575665473938,0.8900727033615112,0.8200592994689941,0.8102468252182007,0.7980838418006897,0.752501904964447,0.7295335531234741,0.6971645951271057,0.6524654626846313,0.692489504814148,26.339000642237384,11.62012515129277,13.438471945591093,15.476016153498264,14.489652377706374,16.95761569727428,17.51222703819127,0.0038926108589385474,0.14384540915489197,1341.9533725637516,3581.8560888909797,1705.3935983327515,0,0,buka_019.wav
-342.9735412597656,105.53995513916016,7.275329113006592,19.974912643432617,10.808497428894043,15.183610916137695,7.341615200042725,8.841410636901855,18.286548614501953,8.137797355651855,-1.4225598573684692,8.029611587524414,10.767366409301758,0.6826733946800232,0.7334285378456116,0.8031355142593384,0.8897454738616943,0.9426397681236267,0.8563523888587952,0.8019071817398071,0.7858665585517883,0.7764665484428406,0.7114460468292236,0.6767975091934204,0.6472713351249695,27.34071083516266,11.570037386306042,14.226535654068336,15.953751427775796,14.583840798533345,17.36064616929047,19.04826153048044,0.004308616660557185,0.17273318767547607,1239.8036040102095,3417.718361824063,1305.6319877199414,0,0,buka_020.wav
-377.7353210449219,107.8619384765625,10.44609546661377,21.50386619567871,12.565546989440918,16.448884963989258,9.517895698547363,4.996910095214844,14.70279312133789,15.80338191986084,0.9588239789009094,2.451796770095825,10.222752571105957,0.7701628804206848,0.8798013925552368,0.9211634397506714,0.8896682262420654,0.8259415030479431,0.815956711769104,0.8028944134712219,0.7832163572311401,0.7823800444602966,0.7464690804481506,0.6989629864692688,0.6761242747306824,26.53817875923131,10.68242217602616,13.444246257649377,14.950817855757847,14.41183634948558,16.168033242548514,20.125698516890807,0.003366419996334311,0.1364787071943283,1103.3598700765092,3167.7903823493816,988.3803381598241,0,0,buka_021.wav
-123.4378662109375,16.940786361694336,14.543351173400879,10.131410598754883,6.881170272827148,4.820698261260986,4.126870155334473,4.584778785705566,5.731689453125,4.751171112060547,3.566027879714966,4.569228649139404,4.633012771606445,0.7672122716903687,0.8268555402755737,0.8892934918403625,0.8326222896575928,0.7547125816345215,0.715546727180481,0.7181440591812134,0.6930768489837646,0.7052096128463745,0.6976891756057739,0.6912084817886353,0.7249900102615356,21.804752447165505,10.314727456798062,11.973942113746716,13.167883583529886,12.799342156498506,13.302676675231355,13.57717539655238,0.03312723377932551,0.1577012687921524,8721.514752001927,6975.882363571691,17550.57090244685,0,0,buka_022.wav
-330.4990234375,106.86221313476562,8.97884464263916,19.704933166503906,11.66829776763916,14.65057373046875,7.52630615234375,5.2241129875183105,16.63871192932129,11.045939445495605,-1.3670881986618042,4.047652721405029,11.795105934143066,0.7569981217384338,0.845045804977417,0.9342564344406128,0.8816215991973877,0.8132229447364807,0.8036941885948181,0.7988038063049316,0.7568302750587463,0.7309470772743225,0.6933038234710693,0.6466204524040222,0.6864231824874878,25.503061396889475,11.103045295707433,13.178330368875498,14.27613211568792,13.603637341161594,15.850320734902075,16.951322607378245,0.004828399926686217,0.16351595520973206,1527.5630021147556,3802.1102881417783,2350.655385126466,0,0,buka_023.wav
-330.4547424316406,106.84716033935547,8.985573768615723,19.703632354736328,11.659786224365234,14.63952350616455,7.5496721267700195,5.2473297119140625,16.59140968322754,11.04043960571289,-1.37265944480896,4.028742790222168,11.79001522064209,0.7569934725761414,0.8450429439544678,0.9342440962791443,0.881567656993866,0.813197672367096,0.8037028908729553,0.79879230260849,0.7567991614341736,0.7309158444404602,0.6932882070541382,0.6466115713119507,0.6864020228385925,25.502205748632562,11.101994807794576,13.149376140449261,14.33080474407042,13.607138326387881,15.850998029885504,16.98317554575947,0.004828399926686217,0.1634538769721985,1529.909102535765,3806.1120269845583,2355.1388379765394,0,0,buka_024.wav
-83.5169906616211,12.002296447753906,11.77275562286377,8.239697456359863,5.771312713623047,4.302935600280762,3.977512836456299,4.345254898071289,4.738370895385742,3.777033805847168,3.1628987789154053,3.379504680633545,3.766805648803711,0.7557453513145447,0.8068197965621948,0.8691813349723816,0.8110120892524719,0.7214292883872986,0.6700018048286438,0.696961522102356,0.6830244064331055,0.6834863424301147,0.6822230219841003,0.6904630064964294,0.7322714328765869,20.664348390129923,9.809831972025098,11.409377185488925,12.768597292656445,12.453297107089949,13.31370831425442,13.502728984352002,0.13193903500733137,0.1602824479341507,9450.117155720218,6886.1760814939325,18065.662802419356,0,0,buka_025.wav
-367.8310546875,105.99310302734375,10.936030387878418,19.98137664794922,11.873869895935059,14.218216896057129,7.199435710906982,4.507731914520264,17.735126495361328,10.580706596374512,-1.4796243906021118,3.2476210594177246,12.195748329162598,0.672401487827301,0.7501314878463745,0.8474661707878113,0.9445344805717468,0.8847674131393433,0.817236065864563,0.8111333847045898,0.7997678518295288,0.7569261193275452,0.7305104732513428,0.6822353601455688,0.632394552230835,27.241409458400735,11.519778490697565,13.527741467145725,14.756942434689392,14.115568591464013,16.70741691459755,17.49044054818881,0.0028663917824074073,0.15000873804092407,1205.537752684246,3404.0959913849115,1163.5904947916667,0,0,buka_026.wav
-358.9154052734375,105.483154296875,9.09037971496582,19.948930740356445,11.834246635437012,14.494680404663086,7.668937683105469,6.451257228851318,18.15467643737793,12.450440406799316,-0.05694460868835449,4.61610221862793,12.03211784362793,0.7589939832687378,0.8485448360443115,0.9421575665473938,0.8900727033615112,0.8200592994689941,0.8102468252182007,0.7980838418006897,0.752501904964447,0.7295335531234741,0.6971645951271057,0.6524654626846313,0.692489504814148,26.339000642237384,11.62012515129277,13.438471945591093,15.476016153498264,14.489652377706374,16.95761569727428,17.51222703819127,0.0038926108589385474,0.14384540915489197,1341.9533725637516,3581.8560888909797,1705.3935983327515,0,0,buka_027.wav
-342.9735412597656,105.53995513916016,7.275329113006592,19.974912643432617,10.808497428894043,15.183610916137695,7.341615200042725,8.841410636901855,18.286548614501953,8.137797355651855,-1.4225598573684692,8.029611587524414,10.767366409301758,0.6826733946800232,0.7334285378456116,0.8031355142593384,0.8897454738616943,0.9426397681236267,0.8563523888587952,0.8019071817398071,0.7858665585517883,0.7764665484428406,0.7114460468292236,0.6767975091934204,0.6472713351249695,27.34071083516266,11.570037386306042,14.226535654068336,15.953751427775796,14.583840798533345,17.36064616929047,19.04826153048044,0.004308616660557185,0.17273318767547607,1239.8036040102095,3417.718361824063,1305.6319877199414,0,0,buka_028.wav
-377.7353210449219,107.8619384765625,10.44609546661377,21.50386619567871,12.565546989440918,16.448884963989258,9.517895698547363,4.996910095214844,14.70279312133789,15.80338191986084,0.9588239789009094,2.451796770095825,10.222752571105957,0.7701628804206848,0.8798013925552368,0.9211634397506714,0.8896682262420654,0.8259415030479431,0.815956711769104,0.8028944134712219,0.7832163572311401,0.7823800444602966,0.7464690804481506,0.6989629864692688,0.6761242747306824,26.53817875923131,10.68242217602616,13.444246257649377,14.950817855757847,14.41183634948558,16.168033242548514,20.125698516890807,0.003366419996334311,0.1364787071943283,1103.3598700765092,3167.7903823493816,988.3803381598241,0,0,buka_029.wav
-119.03397369384766,16.90019416809082,13.86158561706543,9.916358947753906,6.803528308868408,5.124963283538818,4.876603126525879,5.510715484619141,6.1229095458984375,4.652008533477783,3.353363037109375,4.986079216003418,5.371944427490234,0.7532117962837219,0.8240579962730408,0.8976128101348877,0.8414905071258545,0.7693424820899963,0.7227063179016113,0.7257190346717834,0.7010855674743652,0.7071083188056946,0.7027322053909302,0.6873259544372559,0.7073699235916138,22.138723373547542,10.074445051092782,12.306693340609316,12.952937760111466,12.574280712796487,13.385596348038755,13.525386401154021,0.032753505315249266,0.1641162484884262,8699.98351920438,6970.014533311542,17536.425924440984,0,0,buka_030.wav
-330.4990234375,106.86221313476562,8.97884464263916,19.704933166503906,11.66829776763916,14.65057373046875,7.52630615234375,5.2241129875183105,16.63871192932129,11.045939445495605,-1.3670881986618042,4.047652721405029,11.795105934143066,0.7569981217384338,0.845045804977417,0.9342564344406128,0.8816215991973877,0.8132229447364807,0.8036941885948181,0.7988038063049316,0.7568302750587463,0.7309470772743225,0.6933038234710693,0.6466204524040222,0.6864231824874878,25.503061396889475,11.103045295707433,13.178330368875498,14.27613211568792,13.603637341161594,15.850320734902075,16.951322607378245,0.004828399926686217,0.16351595520973206,1527.5630021147556,3802.1102881417783,2350.655385126466,0,0,buka_031.wav
-330.4547424316406,106.84716033935547,8.985573768615723,19.703632354736328,11.659786224365234,14.63952350616455,7.5496721267700195,5.2473297119140625,16.59140968322754,11.04043960571289,-1.37265944480896,4.028742790222168,11.79001522064209,0.7569934725761414,0.8450429439544678,0.9342440962791443,0.881567656993866,0.813197672367096,0.8037028908729553,0.79879230260849,0.7567991614341736,0.7309158444404602,0.6932882070541382,0.6466115713119507,0.6864020228385925,25.502205748632562,11.101994807794576,13.149376140449261,14.33080474407042,13.607138326387881,15.850998029885504,16.98317554575947,0.004828399926686217,0.1634538769721985,1529.909102535765,3806.1120269845583,2355.1388379765394,0,0,buka_032.wav
-83.43632507324219,11.720548629760742,10.973959922790527,8.268089294433594,6.284820556640625,4.822139739990234,4.32470703125,4.563071250915527,4.773647785186768,3.533714771270752,2.762572765350342,3.669243574142456,3.9805753231048584,0.7420133352279663,0.8023647665977478,0.8715224266052246,0.8153730630874634,0.7446491718292236,0.6730803847312927,0.6787768602371216,0.6768377423286438,0.6798363924026489,0.6820108294487,0.6975206732749939,0.7231537103652954,20.47104316405399,9.644042619652419,11.753573534900958,12.788560476416427,12.569887751997504,13.387705088394018,13.57700172985994,0.13220393832478006,0.16034957766532898,9429.930506256826,6882.013331860928,18040.78279646261,0,0,buka_033.wav
-367.8310546875,105.99310302734375,10.936030387878418,19.98137664794922,11.873869895935059,14.218216896057129,7.199435710906982,4.507731914520264,17.735126495361328,10.580706596374512,-1.4796243906021118,3.2476210594177246,12.195748329162598,0.672401487827301,0.7501314878463745,0.8474661707878113,0.9445344805717468,0.8847674131393433,0.817236065864563,0.8111333847045898,0.7997678518295288,0.7569261193275452,0.7305104732513428,0.6822353601455688,0.632394552230835,27.241409458400735,11.519778490697565,13.527741467145725,14.756942434689392,14.115568591464013,16.70741691459755,17.49044054818881,0.0028663917824074073,0.15000873804092407,1205.537752684246,3404.0959913849115,1163.5904947916667,0,0,buka_034.wav
-358.9154052734375,105.483154296875,9.09037971496582,19.948930740356445,11.834246635437012,14.494680404663086,7.668937683105469,6.451257228851318,18.15467643737793,12.450440406799316,-0.05694460868835449,4.61610221862793,12.03211784362793,0.7589939832687378,0.8485448360443115,0.9421575665473938,0.8900727033615112,0.8200592994689941,0.8102468252182007,0.7980838418006897,0.752501904964447,0.7295335531234741,0.6971645951271057,0.6524654626846313,0.692489504814148,26.339000642237384,11.62012515129277,13.438471945591093,15.476016153498264,14.489652377706374,16.95761569727428,17.51222703819127,0.0038926108589385474,0.14384540915489197,1341.9533725637516,3581.8560888909797,1705.3935983327515,0,0,buka_035.wav
-342.9735412597656,105.53995513916016,7.275329113006592,19.974912643432617,10.808497428894043,15.183610916137695,7.341615200042725,8.841410636901855,18.286548614501953,8.137797355651855,-1.4225598573684692,8.029611587524414,10.767366409301758,0.6826733946800232,0.7334285378456116,0.8031355142593384,0.8897454738616943,0.9426397681236267,0.8563523888587952,0.8019071817398071,0.7858665585517883,0.7764665484428406,0.7114460468292236,0.6767975091934204,0.6472713351249695,27.34071083516266,11.570037386306042,14.226535654068336,15.953751427775796,14.583840798533345,17.36064616929047,19.04826153048044,0.004308616660557185,0.17273318767547607,1239.8036040102095,3417.718361824063,1305.6319877199414,0,0,buka_036.wav
-377.7353210449219,107.8619384765625,10.44609546661377,21.50386619567871,12.565546989440918,16.448884963989258,9.517895698547363,4.996910095214844,14.70279312133789,15.80338191986084,0.9588239789009094,2.451796770095825,10.222752571105957,0.7701628804206848,0.8798013925552368,0.9211634397506714,0.8896682262420654,0.8259415030479431,0.815956711769104,0.8028944134712219,0.7832163572311401,0.7823800444602966,0.7464690804481506,0.6989629864692688,0.6761242747306824,26.53817875923131,10.68242217602616,13.444246257649377,14.950817855757847,14.41183634948558,16.168033242548514,20.125698516890807,0.003366419996334311,0.1364787071943283,1103.3598700765092,3167.7903823493816,988.3803381598241,0,0,buka_037.wav
-119.6028823852539,16.84719467163086,13.768030166625977,9.99339485168457,6.866809368133545,5.356456756591797,4.693872928619385,5.469529628753662,6.085452079772949,4.76161003112793,3.7592873573303223,4.694127082824707,4.925884246826172,0.7593348622322083,0.8252556324005127,0.8974868655204773,0.8381030559539795,0.7579225897789001,0.7243192791938782,0.7285663485527039,0.6990548968315125,0.7020854949951172,0.7013453841209412,0.6842079162597656,0.7142177224159241,22.145254467983417,9.816898696243891,12.004652961885878,13.002073789993965,12.586668126585774,13.269135316881446,13.536078330911343,0.03227811125366569,0.16358238458633423,8691.483847854985,6967.282510570342,17520.260235291422,0,0,buka_038.wav
-330.4990234375,106.86221313476562,8.97884464263916,19.704933166503906,11.66829776763916,14.65057373046875,7.52630615234375,5.2241129875183105,16.63871192932129,11.045939445495605,-1.3670881986618042,4.047652721405029,11.795105934143066,0.7569981217384338,0.845045804977417,0.9342564344406128,0.8816215991973877,0.8132229447364807,0.8036941885948181,0.7988038063049316,0.7568302750587463,0.7309470772743225,0.6933038234710693,0.6466204524040222,0.6864231824874878,25.503061396889475,11.103045295707433,13.178330368875498,14.27613211568792,13.603637341161594,15.850320734902075,16.951322607378245,0.004828399926686217,0.16351595520973206,1527.5630021147556,3802.1102881417783,2350.655385126466,0,0,buka_039.wav
-330.4547424316406,106.84716033935547,8.985573768615723,19.703632354736328,11.659786224365234,14.63952350616455,7.5496721267700195,5.2473297119140625,16.59140968322754,11.04043960571289,-1.37265944480896,4.028742790222168,11.79001522064209,0.7569934725761414,0.8450429439544678,0.9342440962791443,0.881567656993866,0.813197672367096,0.8037028908729553,0.79879230260849,0.7567991614341736,0.7309158444404602,0.6932882070541382,0.6466115713119507,0.6864020228385925,25.502205748632562,11.101994807794576,13.149376140449261,14.33080474407042,13.607138326387881,15.850998029885504,16.98317554575947,0.004828399926686217,0.1634538769721985,1529.909102535765,3806.1120269845583,2355.1388379765394,0,0,buka_040.wav
-78.60008239746094,11.994942665100098,11.374045372009277,8.261277198791504,5.971462726593018,4.363327980041504,3.8226847648620605,4.5390625,5.03802490234375,3.7735259532928467,2.868608236312866,3.5352377891540527,3.713261127471924,0.7425006031990051,0.7948275208473206,0.8784017562866211,0.818536102771759,0.7303033471107483,0.6809717416763306,0.6873546838760376,0.6715916395187378,0.6816092133522034,0.6855889558792114,0.6940019130706787,0.7294497489929199,20.580931523906404,9.728019386787597,11.6204123263171,12.718714573266947,12.289782911237939,13.30372390235684,13.622735985530847,0.13282252336876832,0.1682429164648056,9436.987881270472,6883.776537208334,18053.601682780427,0,0,buka_041.wav
